Game_ID,Away_Team,Home_Team,Date,Ref_Crew,Accepted_Count,Yards,Away_Count,Away_Yards,Home_Count,Home_Yards,Total_Flags,Week,Year
3193,N.Y. Giants,Kansas City,11/1/2021,Jerome Boger,22,191,10,88,12,103,23,8,2021
3194,N.Y. Jets,Indianapolis,11/4/2021,John Hussey,9,65,7,43,2,22,11,9,2021
3195,Minnesota,Baltimore,11/7/2021,Carl Cheffers,16,168,8,107,8,61,17,9,2021
3196,New England,Carolina,11/7/2021,Clete Blakeman,16,118,6,35,10,83,16,9,2021
3197,Cleveland,Cincinnati,11/7/2021,Scott Novak,14,115,10,84,4,31,17,9,2021
3198,Denver,Dallas,11/7/2021,Bill Vinovich,10,75,5,37,5,38,11,9,2021
3199,Buffalo,Jacksonville,11/7/2021,Land Clark,20,172,12,118,8,54,21,9,2021
3200,Houston,Miami,11/7/2021,Adrian Hill,10,73,8,60,2,13,12,9,2021
3201,Atlanta,New Orleans,11/7/2021,Alex Kemp,16,150,6,76,10,74,17,9,2021
3202,Las Vegas,N.Y. Giants,11/7/2021,Clay Martin,10,100,6,65,4,35,11,9,2021
3203,LA Chargers,Philadelphia,11/7/2021,Jerome Boger,7,55,4,30,3,25,7,9,2021
3204,Green Bay,Kansas City,11/7/2021,Shawn Smith,10,52,4,19,6,33,13,9,2021
3205,Arizona,San Francisco,11/7/2021,Brad Allen,12,119,9,84,3,35,12,9,2021
3206,Tennessee,LA Rams,11/7/2021,Brad Rogers,16,134,4,19,12,115,20,9,2021
3207,Chicago,Pittsburgh,11/8/2021,Tony Corrente,17,145,12,115,5,30,23,9,2021
3208,Baltimore,Miami,11/11/2021,Ron Torbert,15,117,4,20,11,97,17,10,2021
3209,Atlanta,Dallas,11/14/2021,Craig Wrolstad,14,121,6,41,8,80,15,10,2021
3210,Jacksonville,Indianapolis,11/14/2021,Tony Corrente,15,126,8,79,7,47,18,10,2021
3211,Cleveland,New England,11/14/2021,John Hussey,12,88,6,42,6,46,13,10,2021
3212,Buffalo,N.Y. Jets,11/14/2021,Scott Novak,16,119,7,50,9,69,21,10,2021
3213,Detroit,Pittsburgh,11/14/2021,Land Clark,15,143,8,84,7,59,22,10,2021
3214,New Orleans,Tennessee,11/14/2021,Jerome Boger,17,114,9,65,8,49,17,10,2021
3215,Tampa Bay,Washington,11/14/2021,Brad Rogers,9,76,6,43,3,33,10,10,2021
3216,Carolina,Arizona,11/14/2021,Adrian Hill,13,173,9,115,4,58,17,10,2021
3217,Minnesota,LA Chargers,11/14/2021,Clay Martin,17,170,10,118,7,52,18,10,2021
3218,Philadelphia,Denver,11/14/2021,Shawn Hochuli,11,118,7,89,4,29,11,10,2021
3219,Seattle,Green Bay,11/14/2021,Brad Allen,8,82,5,39,3,43,11,10,2021
3220,Kansas City,Las Vegas,11/14/2021,Bill Vinovich,13,102,4,34,9,68,14,10,2021
3221,LA Rams,San Francisco,11/15/2021,Shawn Smith,14,88,5,35,9,53,17,10,2021
3222,New England,Atlanta,11/18/2021,Land Clark,14,131,5,59,9,72,15,11,2021
3223,Indianapolis,Buffalo,11/21/2021,Brad Rogers,10,86,3,30,7,56,14,11,2021
3224,Washington,Carolina,11/21/2021,Bill Vinovich,15,134,8,69,7,65,17,11,2021
3225,Baltimore,Chicago,11/21/2021,Shawn Smith,12,94,6,36,6,58,15,11,2021
3226,Detroit,Cleveland,11/21/2021,Clay Martin,17,149,7,67,10,82,19,11,2021
3227,San Francisco,Jacksonville,11/21/2021,Ron Torbert,9,68,1,12,8,56,13,11,2021
3228,Green Bay,Minnesota,11/21/2021,Shawn Hochuli,11,117,8,92,3,25,11,11,2021
3229,Miami,N.Y. Jets,11/21/2021,Alex Kemp,15,110,8,62,7,48,18,11,2021
3230,New Orleans,Philadelphia,11/21/2021,Scott Novak,9,74,3,25,6,49,11,11,2021
3231,Houston,Tennessee,11/21/2021,Tony Corrente,12,102,7,50,5,52,14,11,2021
3232,Cincinnati,Las Vegas,11/21/2021,Jerome Boger,8,82,1,5,7,77,8,11,2021
3233,Dallas,Kansas City,11/21/2021,John Hussey,12,109,6,45,6,64,14,11,2021
3234,Arizona,Seattle,11/21/2021,Clete Blakeman,5,49,3,32,2,17,10,11,2021
3235,Pittsburgh,LA Chargers,11/21/2021,Carl Cheffers,20,113,8,38,12,75,23,11,2021
3236,N.Y. Giants,Tampa Bay,11/22/2021,Craig Wrolstad,10,69,4,30,6,39,11,11,2021
3237,Chicago,Detroit,11/25/2021,Adrian Hill,15,117,5,50,10,67,19,12,2021
3238,Las Vegas,Dallas,11/25/2021,Shawn Hochuli,28,276,14,110,14,166,33,12,2021
3239,Buffalo,New Orleans,11/25/2021,Brad Allen,8,59,4,35,4,24,9,12,2021
3240,Pittsburgh,Cincinnati,11/28/2021,Bill Vinovich,7,48,4,30,3,18,10,12,2021
3241,N.Y. Jets,Houston,11/28/2021,Clete Blakeman,9,72,5,40,4,32,11,12,2021
3242,Tampa Bay,Indianapolis,11/28/2021,Shawn Smith,10,110,4,44,6,66,12,12,2021
3243,Atlanta,Jacksonville,11/28/2021,Carl Cheffers,11,69,5,26,6,43,13,12,2021
3244,Carolina,Miami,11/28/2021,John Hussey,12,96,7,61,5,35,12,12,2021
3245,Tennessee,New England,11/28/2021,Alex Kemp,9,85,5,50,4,35,10,12,2021
3246,Philadelphia,N.Y. Giants,11/28/2021,Ron Torbert,6,41,4,26,2,15,6,12,2021
3247,LA Chargers,Denver,11/28/2021,Land Clark,14,110,9,75,5,35,15,12,2021
3248,LA Rams,Green Bay,11/28/2021,Craig Wrolstad,7,62,4,30,3,32,12,12,2021
3249,Minnesota,San Francisco,11/28/2021,Brad Rogers,10,95,5,38,5,57,11,12,2021
3250,Cleveland,Baltimore,11/28/2021,Jerome Boger,10,99,5,45,5,54,12,12,2021
3251,Seattle,Washington,11/29/2021,Clay Martin,10,89,6,51,4,38,13,12,2021
3252,Dallas,New Orleans,12/2/2021,Brad Rogers,12,94,5,35,7,59,14,13,2021
3253,Tampa Bay,Atlanta,12/5/2021,Tony Corrente,9,54,3,15,6,39,9,13,2021
3254,Arizona,Chicago,12/5/2021,Jerome Boger,14,108,8,63,6,45,17,13,2021
3255,LA Chargers,Cincinnati,12/5/2021,Shawn Hochuli,14,114,7,51,7,63,17,13,2021
3256,Minnesota,Detroit,12/5/2021,Craig Wrolstad,10,77,7,66,3,11,10,13,2021
3257,Indianapolis,Houston,12/5/2021,Ron Torbert,9,50,5,25,4,25,11,13,2021
3258,Denver,Kansas City,12/5/2021,Carl Cheffers,12,97,5,37,7,60,15,13,2021
3259,N.Y. Giants,Miami,12/5/2021,Brad Allen,6,38,3,23,3,15,8,13,2021
3260,Philadelphia,N.Y. Jets,12/5/2021,Clay Martin,9,86,3,20,6,66,10,13,2021
3261,Washington,Las Vegas,12/5/2021,Adrian Hill,12,101,6,47,6,54,15,13,2021
3262,Jacksonville,LA Rams,12/5/2021,Clete Blakeman,10,86,3,39,7,47,10,13,2021
3263,Baltimore,Pittsburgh,12/5/2021,Scott Novak,15,136,10,55,5,81,17,13,2021
3264,San Francisco,Seattle,12/5/2021,Alex Kemp,16,126,10,86,6,40,16,13,2021
3265,New England,Buffalo,12/6/2021,Bill Vinovich,9,67,6,47,3,20,9,13,2021
3266,Pittsburgh,Minnesota,12/9/2021,Clete Blakeman,21,187,10,85,11,102,23,14,2021
3267,Atlanta,Carolina,12/12/2021,Shawn Smith,12,105,6,60,6,45,12,14,2021
3268,San Francisco,Cincinnati,12/12/2021,Craig Wrolstad,8,59,6,40,2,19,8,14,2021
3269,Baltimore,Cleveland,12/12/2021,Brad Rogers,14,167,10,125,4,42,20,14,2021
3270,Seattle,Houston,12/12/2021,Adrian Hill,14,121,8,69,6,52,16,14,2021
3271,Las Vegas,Kansas City,12/12/2021,Brad Allen,17,148,9,85,8,63,18,14,2021
3272,New Orleans,N.Y. Jets,12/12/2021,Land Clark,9,87,4,42,5,45,9,14,2021
3273,Jacksonville,Tennessee,12/12/2021,Bill Vinovich,11,94,9,79,2,15,13,14,2021
3274,Dallas,Washington,12/12/2021,Alex Kemp,14,125,7,60,7,65,23,14,2021
3275,Detroit,Denver,12/12/2021,John Hussey,8,71,6,53,2,18,12,14,2021
3276,N.Y. Giants,LA Chargers,12/12/2021,Tony Corrente,9,59,3,20,6,39,9,14,2021
3277,Buffalo,Tampa Bay,12/12/2021,Scott Novak,11,89,7,65,4,24,15,14,2021
3278,Chicago,Green Bay,12/12/2021,Ron Torbert,10,71,7,41,3,30,12,14,2021
3279,LA Rams,Arizona,12/13/2021,Carl Cheffers,12,94,5,40,7,54,16,14,2021
3280,Kansas City,LA Chargers,12/16/2021,Shawn Smith,9,96,4,36,5,60,11,15,2021
3281,Carolina,Buffalo,12/19/2021,Clete Blakeman,13,122,5,55,8,67,16,15,2021
3282,Las Vegas,Cleveland,12/20/2021,Craig Wrolstad,10,125,7,64,3,61,11,15,2021
3283,New England,Indianapolis,12/18/2021,Carl Cheffers,10,63,8,50,2,13,15,15,2021
3284,N.Y. Jets,Miami,12/19/2021,Ron Torbert,8,77,3,32,5,45,11,15,2021
3285,Washington,Philadelphia,12/21/2021,Tony Corrente,6,73,2,25,4,48,7,15,2021
3286,Green Bay,Baltimore,12/19/2021,Brad Allen,16,132,8,76,8,56,16,15,2021
3287,Arizona,Detroit,12/19/2021,Land Clark,13,132,7,83,6,49,13,15,2021
3288,Houston,Jacksonville,12/19/2021,Alex Kemp,13,105,9,65,4,40,17,15,2021
3289,Dallas,N.Y. Giants,12/19/2021,Jerome Boger,12,79,6,45,6,34,14,15,2021
3290,Tennessee,Pittsburgh,12/19/2021,Brad Rogers,12,98,7,68,5,30,15,15,2021
3291,Cincinnati,Denver,12/19/2021,Adrian Hill,12,98,6,38,6,60,15,15,2021
3292,Atlanta,San Francisco,12/19/2021,Clay Martin,9,64,4,29,5,35,11,15,2021
3293,Seattle,LA Rams,12/21/2021,Shawn Hochuli,12,99,8,65,4,34,14,15,2021
3294,New Orleans,Tampa Bay,12/19/2021,John Hussey,9,71,6,41,3,30,10,15,2021
3295,Minnesota,Chicago,12/20/2021,Scott Novak,16,145,7,54,9,91,17,15,2021
3296,San Francisco,Tennessee,12/23/2021,Shawn Hochuli,11,98,5,41,6,57,15,16,2021
3297,Cleveland,Green Bay,12/25/2021,Alex Kemp,9,67,6,38,3,29,10,16,2021
3298,Indianapolis,Arizona,12/25/2021,Craig Wrolstad,16,125,5,40,11,85,17,16,2021
3299,Detroit,Atlanta,12/26/2021,Ron Torbert,8,45,6,30,2,15,11,16,2021
3300,Tampa Bay,Carolina,12/26/2021,Brad Allen,12,82,6,50,6,32,15,16,2021
3301,Baltimore,Cincinnati,12/26/2021,Clete Blakeman,11,72,6,27,5,45,15,16,2021
3302,LA Chargers,Houston,12/26/2021,Clay Martin,15,119,5,49,10,70,16,16,2021
3303,LA Rams,Minnesota,12/26/2021,John Hussey,3,25,1,5,2,20,4,16,2021
3304,Buffalo,New England,12/26/2021,Shawn Smith,8,75,5,45,3,30,12,16,2021
3305,Jacksonville,N.Y. Jets,12/26/2021,Tony Corrente,9,104,2,10,7,94,11,16,2021
3306,N.Y. Giants,Philadelphia,12/26/2021,Land Clark,17,119,6,40,11,79,17,16,2021
3307,Chicago,Seattle,12/26/2021,Carl Cheffers,15,161,8,73,7,88,19,16,2021
3308,Pittsburgh,Kansas City,12/26/2021,Jerome Boger,10,81,5,40,5,41,11,16,2021
3309,Denver,Las Vegas,12/26/2021,Scott Novak,6,67,3,30,3,37,7,16,2021
3310,Washington,Dallas,12/26/2021,Bill Vinovich,4,28,1,13,3,15,7,16,2021
3311,Miami,New Orleans,12/27/2021,Adrian Hill,14,127,7,65,7,62,17,16,2021
3312,Atlanta,Buffalo,1/2/2022,Land Clark,11,74,4,27,7,47,15,17,2021
3313,N.Y. Giants,Chicago,1/2/2022,Shawn Hochuli,8,61,3,26,5,35,8,17,2021
3314,Kansas City,Cincinnati,1/2/2022,Ron Torbert,15,145,10,83,5,62,19,17,2021
3315,Arizona,Dallas,1/2/2022,Scott Novak,17,133,7,45,10,88,19,17,2021
3316,Las Vegas,Indianapolis,1/2/2022,Brad Rogers,9,66,6,41,3,25,11,17,2021
3317,Jacksonville,New England,1/2/2022,Adrian Hill,6,55,3,25,3,30,7,17,2021
3318,Carolina,New Orleans,1/2/2022,Jerome Boger,6,38,1,5,5,33,8,17,2021
3319,Tampa Bay,N.Y. Jets,1/2/2022,Alex Kemp,6,53,4,39,2,14,11,17,2021
3320,Miami,Tennessee,1/2/2022,Shawn Smith,11,125,5,55,6,70,14,17,2021
3321,Philadelphia,Washington,1/2/2022,Clete Blakeman,7,46,6,42,1,4,7,17,2021
3322,Denver,LA Chargers,1/2/2022,Craig Wrolstad,6,45,3,23,3,22,10,17,2021
3323,Houston,San Francisco,1/2/2022,Carl Cheffers,12,178,5,67,7,111,15,17,2021
3324,LA Rams,Baltimore,1/2/2022,Bill Vinovich,8,59,4,35,4,24,8,17,2021
3325,Detroit,Seattle,1/2/2022,Tony Corrente,9,61,4,30,5,31,11,17,2021
3326,Minnesota,Green Bay,1/2/2022,Clay Martin,4,28,3,23,1,5,6,17,2021
3327,Cleveland,Pittsburgh,1/3/2022,Brad Allen,15,128,10,77,5,51,19,17,2021
3328,Buffalo,LA Rams,9/8/2022,Carl Cheffers,9,65,5,35,4,30,9,1,2022
3329,New Orleans,Atlanta,9/11/2022,Alex Kemp,16,154,8,99,8,55,19,1,2022
3330,Cleveland,Carolina,9/11/2022,Brad Rogers,17,167,9,71,8,96,17,1,2022
3331,San Francisco,Chicago,9/11/2022,Clay Martin,15,123,12,99,3,24,17,1,2022
3332,Pittsburgh,Cincinnati,9/11/2022,Shawn Hochuli,12,86,8,59,4,27,14,1,2022
3333,Philadelphia,Detroit,9/11/2022,Brad Allen,17,126,10,61,7,65,20,1,2022
3334,Indianapolis,Houston,9/11/2022,Land Clark,13,129,7,89,6,40,15,1,2022
3335,New England,Miami,9/11/2022,John Hussey,7,35,3,15,4,20,10,1,2022
3336,Baltimore,N.Y. Jets,9/11/2022,Craig Wrolstad,11,110,5,29,6,81,11,1,2022
3337,Jacksonville,Washington,9/11/2022,Tra Blake,19,153,13,90,6,63,21,1,2022
3338,Kansas City,Arizona,9/11/2022,Scott Novak,8,74,3,25,5,49,10,1,2022
3339,Las Vegas,LA Chargers,9/11/2022,Shawn Smith,8,32,3,11,5,21,9,1,2022
3340,Green Bay,Minnesota,9/11/2022,Bill Vinovich,5,30,2,10,3,20,8,1,2022
3341,N.Y. Giants,Tennessee,9/11/2022,Jerome Boger,15,95,8,45,7,50,16,1,2022
3342,Tampa Bay,Dallas,9/11/2022,Ron Torbert,15,98,5,25,10,73,15,1,2022
3343,Denver,Seattle,9/12/2022,Clete Blakeman,17,183,12,106,5,77,18,1,2022
3344,LA Chargers,Kansas City,9/15/2022,John Hussey,9,79,3,25,6,54,14,2,2022
3345,Miami,Baltimore,9/18/2022,Adrian Hill,9,56,8,51,1,5,13,2,2022
3346,N.Y. Jets,Cleveland,9/18/2022,Tra Blake,13,95,8,57,5,38,15,2,2022
3347,Washington,Detroit,9/18/2022,Bill Vinovich,3,22,2,17,1,5,5,2,2022
3348,Indianapolis,Jacksonville,9/18/2022,Alex Kemp,8,49,5,30,3,19,13,2,2022
3349,Tampa Bay,New Orleans,9/18/2022,Shawn Hochuli,17,161,8,101,9,60,19,2,2022
3350,Carolina,N.Y. Giants,9/18/2022,Ron Torbert,13,100,5,38,8,62,15,2,2022
3351,New England,Pittsburgh,9/18/2022,Land Clark,10,75,7,55,3,20,11,2,2022
3352,Atlanta,LA Rams,9/18/2022,Clay Martin,8,90,5,29,3,61,9,2,2022
3353,Seattle,San Francisco,9/18/2022,Brad Rogers,11,132,10,106,1,26,13,2,2022
3354,Cincinnati,Dallas,9/18/2022,Brad Allen,12,80,7,35,5,45,16,2,2022
3355,Houston,Denver,9/18/2022,Carl Cheffers,21,194,8,94,13,100,25,2,2022
3356,Arizona,Las Vegas,9/18/2022,Clete Blakeman,22,188,12,120,10,68,24,2,2022
3357,Chicago,Green Bay,9/18/2022,Craig Wrolstad,10,75,7,50,3,25,12,2,2022
3358,Tennessee,Buffalo,9/19/2022,Shawn Smith,17,136,9,87,8,49,21,2,2022
3359,Minnesota,Philadelphia,9/19/2022,Scott Novak,13,85,5,25,8,60,15,2,2022
3360,Pittsburgh,Cleveland,9/22/2022,Clay Martin,10,49,5,25,5,24,14,3,2022
3361,New Orleans,Carolina,9/25/2022,Carl Cheffers,11,98,7,58,4,40,14,3,2022
3362,Houston,Chicago,9/25/2022,Clete Blakeman,9,57,3,25,6,32,12,3,2022
3363,Kansas City,Indianapolis,9/25/2022,Shawn Smith,10,79,6,45,4,34,12,3,2022
3364,Buffalo,Miami,9/25/2022,Alex Kemp,11,72,7,52,4,20,14,3,2022
3365,Detroit,Minnesota,9/25/2022,John Hussey,10,74,7,59,3,15,13,3,2022
3366,Baltimore,New England,9/25/2022,Bill Vinovich,5,26,2,10,3,16,7,3,2022
3367,Cincinnati,N.Y. Jets,9/25/2022,Jerome Boger,9,85,5,30,4,55,11,3,2022
3368,Las Vegas,Tennessee,9/25/2022,Brad Rogers,13,129,6,44,7,85,16,3,2022
3369,Philadelphia,Washington,9/25/2022,Ron Torbert,9,100,5,52,4,48,10,3,2022
3370,Jacksonville,LA Chargers,9/25/2022,Craig Wrolstad,9,64,2,10,7,54,11,3,2022
3371,LA Rams,Arizona,9/25/2022,Adrian Hill,12,85,6,35,6,50,13,3,2022
3372,Atlanta,Seattle,9/25/2022,Tra Blake,8,62,2,15,6,47,10,3,2022
3373,Green Bay,Tampa Bay,9/25/2022,Scott Novak,14,105,8,65,6,40,15,3,2022
3374,San Francisco,Denver,9/25/2022,Shawn Hochuli,12,70,7,40,5,30,14,3,2022
3375,Dallas,N.Y. Giants,9/26/2022,Land Clark,16,127,8,70,8,57,21,3,2022
3376,Miami,Cincinnati,9/29/2022,Tra Blake,12,115,6,41,6,74,15,4,2022
3377,Minnesota,New Orleans,10/2/2022,Clete Blakeman,15,137,5,35,10,102,17,4,2022
3378,Cleveland,Atlanta,10/2/2022,Craig Wrolstad,8,66,7,51,1,15,11,4,2022
3379,Buffalo,Baltimore,10/2/2022,Jerome Boger,13,101,4,31,9,70,15,4,2022
3380,Washington,Dallas,10/2/2022,Shawn Smith,15,156,11,136,4,20,16,4,2022
3381,Seattle,Detroit,10/2/2022,Clay Martin,19,135,11,76,8,59,24,4,2022
3382,LA Chargers,Houston,10/2/2022,Alex Kemp,15,128,6,61,9,67,19,4,2022
3383,Tennessee,Indianapolis,10/2/2022,Scott Novak,13,90,6,40,7,50,16,4,2022
3384,Chicago,N.Y. Giants,10/2/2022,Carl Cheffers,12,120,5,65,7,55,14,4,2022
3385,Jacksonville,Philadelphia,10/2/2022,Shawn Hochuli,7,58,4,38,3,20,11,4,2022
3386,N.Y. Jets,Pittsburgh,10/2/2022,Brad Rogers,15,119,7,64,8,55,17,4,2022
3387,Arizona,Carolina,10/2/2022,John Hussey,13,137,7,61,6,76,16,4,2022
3388,New England,Green Bay,10/2/2022,Adrian Hill,11,115,7,75,4,40,13,4,2022
3389,Denver,Las Vegas,10/2/2022,Land Clark,11,75,7,50,4,25,14,4,2022
3390,Kansas City,Tampa Bay,10/2/2022,Bill Vinovich,9,72,4,32,5,40,11,4,2022
3391,LA Rams,San Francisco,10/3/2022,Brad Allen,5,30,1,5,4,25,5,4,2022
3392,Indianapolis,Denver,10/6/2022,Brad Rogers,15,113,8,64,7,49,17,5,2022
3393,N.Y. Giants,Green Bay,10/9/2022,Alex Kemp,13,100,6,63,7,37,14,5,2022
3394,Pittsburgh,Buffalo,10/9/2022,John Hussey,11,82,6,54,5,28,14,5,2022
3395,LA Chargers,Cleveland,10/9/2022,Adrian Hill,10,82,4,17,6,65,13,5,2022
3396,Houston,Jacksonville,10/9/2022,Ron Torbert,10,73,4,25,6,48,13,5,2022
3397,Chicago,Minnesota,10/9/2022,Shawn Hochuli,13,110,6,40,7,70,15,5,2022
3398,Detroit,New England,10/9/2022,Craig Wrolstad,13,128,7,82,6,46,14,5,2022
3399,Seattle,New Orleans,10/9/2022,Brad Allen,18,142,12,85,6,57,21,5,2022
3400,Miami,N.Y. Jets,10/9/2022,Clay Martin,16,207,11,102,5,105,17,5,2022
3401,Atlanta,Tampa Bay,10/9/2022,Jerome Boger,12,100,6,55,6,45,12,5,2022
3402,Tennessee,Washington,10/9/2022,Land Clark,17,140,8,69,9,71,20,5,2022
3403,San Francisco,Carolina,10/9/2022,Shawn Smith,14,83,9,50,5,33,16,5,2022
3404,Philadelphia,Arizona,10/9/2022,Tra Blake,5,45,3,30,2,15,5,5,2022
3405,Dallas,LA Rams,10/9/2022,Bill Vinovich,8,67,5,42,3,25,11,5,2022
3406,Cincinnati,Baltimore,10/9/2022,Scott Novak,10,68,4,20,6,48,11,5,2022
3407,Las Vegas,Kansas City,10/10/2022,Carl Cheffers,16,171,11,99,5,72,18,5,2022
3408,Washington,Chicago,10/13/2022,Adrian Hill,11,78,7,36,4,42,12,6,2022
3409,San Francisco,Atlanta,10/16/2022,Carl Cheffers,10,70,5,30,5,40,10,6,2022
3410,New England,Cleveland,10/16/2022,Scott Novak,19,155,12,92,7,63,19,6,2022
3411,N.Y. Jets,Green Bay,10/16/2022,Clete Blakeman,14,121,7,79,7,42,16,6,2022
3412,Jacksonville,Indianapolis,10/16/2022,Jerome Boger,11,96,4,44,7,52,11,6,2022
3413,Minnesota,Miami,10/16/2022,Brad Rogers,12,117,2,20,10,97,13,6,2022
3414,Cincinnati,New Orleans,10/16/2022,Land Clark,7,64,3,30,4,34,8,6,2022
3415,Baltimore,N.Y. Giants,10/16/2022,Clay Martin,13,99,10,74,3,25,14,6,2022
3416,Tampa Bay,Pittsburgh,10/16/2022,Shawn Smith,13,87,6,42,7,45,17,6,2022
3417,Carolina,LA Rams,10/16/2022,Tra Blake,10,79,3,30,7,49,13,6,2022
3418,Arizona,Seattle,10/16/2022,Shawn Hochuli,12,97,6,53,6,44,15,6,2022
3419,Buffalo,Kansas City,10/16/2022,Brad Allen,12,93,7,35,5,58,16,6,2022
3420,Dallas,Philadelphia,10/16/2022,John Hussey,12,82,10,72,2,10,14,6,2022
3421,Denver,LA Chargers,10/17/2022,Ron Torbert,19,240,10,151,9,89,19,6,2022
3422,New Orleans,Arizona,10/20/2022,Jerome Boger,12,69,8,49,4,20,14,7,2022
3423,Cleveland,Baltimore,10/23/2022,Shawn Smith,9,98,6,45,3,53,10,7,2022
3424,Tampa Bay,Carolina,10/23/2022,Craig Wrolstad,7,45,4,30,3,15,9,7,2022
3425,Atlanta,Cincinnati,10/23/2022,Clete Blakeman,8,39,3,22,5,17,11,7,2022
3426,Detroit,Dallas,10/23/2022,Adrian Hill,15,114,8,59,7,55,16,7,2022
3427,N.Y. Giants,Jacksonville,10/23/2022,Tra Blake,21,148,8,67,13,81,23,7,2022
3428,Indianapolis,Tennessee,10/23/2022,Ron Torbert,6,43,4,28,2,15,9,7,2022
3429,Green Bay,Washington,10/23/2022,Clay Martin,16,123,9,69,7,54,20,7,2022
3430,N.Y. Jets,Denver,10/23/2022,Bill Vinovich,15,119,11,85,4,34,16,7,2022
3431,Houston,Las Vegas,10/23/2022,John Hussey,8,58,3,14,5,44,8,7,2022
3432,Seattle,LA Chargers,10/23/2022,Land Clark,14,138,7,68,7,70,16,7,2022
3433,Kansas City,San Francisco,10/23/2022,Alex Kemp,18,164,8,84,10,80,26,7,2022
3434,Pittsburgh,Miami,10/23/2022,Scott Novak,10,70,5,40,5,30,10,7,2022
3435,Chicago,New England,10/24/2022,Brad Allen,8,65,4,35,4,30,12,7,2022
3436,Baltimore,Tampa Bay,10/27/2022,Carl Cheffers,11,136,7,101,4,35,13,8,2022
3437,Denver,Jacksonville,10/30/2022,Adrian Hill,17,135,12,81,5,54,18,8,2022
3438,Carolina,Atlanta,10/30/2022,Shawn Hochuli,16,138,9,74,7,64,19,8,2022
3439,Chicago,Dallas,10/30/2022,Brad Rogers,12,86,6,45,6,41,13,8,2022
3440,Miami,Detroit,10/30/2022,Alex Kemp,13,85,7,55,6,30,24,8,2022
3441,Arizona,Minnesota,10/30/2022,Brad Allen,20,153,10,67,10,86,24,8,2022
3442,Las Vegas,New Orleans,10/30/2022,Scott Novak,11,86,6,59,5,27,11,8,2022
3443,New England,N.Y. Jets,10/30/2022,Shawn Smith,10,95,6,54,4,41,11,8,2022
3444,Pittsburgh,Philadelphia,10/30/2022,Clete Blakeman,17,120,9,60,8,60,17,8,2022
3445,Tennessee,Houston,10/30/2022,Clay Martin,12,80,6,35,6,45,14,8,2022
3446,Washington,Indianapolis,10/30/2022,Craig Wrolstad,6,77,3,52,3,25,6,8,2022
3447,San Francisco,LA Rams,10/30/2022,John Hussey,7,58,3,8,4,50,8,8,2022
3448,N.Y. Giants,Seattle,10/30/2022,Jerome Boger,9,78,6,53,3,25,9,8,2022
3449,Green Bay,Buffalo,10/30/2022,Ron Torbert,12,93,8,58,4,35,13,8,2022
3450,Cincinnati,Cleveland,10/31/2022,Bill Vinovich,8,62,2,6,6,56,9,8,2022
3451,Philadelphia,Houston,11/3/2022,Craig Wrolstad,8,59,4,31,4,28,9,9,2022
3452,LA Chargers,Atlanta,11/6/2022,John Hussey,7,60,5,45,2,15,9,9,2022
3453,Miami,Chicago,11/6/2022,Ron Torbert,7,130,3,38,4,92,10,9,2022
3454,Carolina,Cincinnati,11/6/2022,Alex Kemp,12,85,7,50,5,35,18,9,2022
3455,Green Bay,Detroit,11/6/2022,Tra Blake,15,143,8,81,7,62,15,9,2022
3456,Las Vegas,Jacksonville,11/6/2022,Bill Vinovich,9,75,5,45,4,30,12,9,2022
3457,Indianapolis,New England,11/6/2022,Clay Martin,6,50,2,15,4,35,8,9,2022
3458,Buffalo,N.Y. Jets,11/6/2022,Land Clark,6,60,3,30,3,30,6,9,2022
3459,Minnesota,Washington,11/6/2022,Jerome Boger,8,68,5,42,3,26,8,9,2022
3460,Seattle,Arizona,11/6/2022,Carl Cheffers,18,111,6,34,12,77,19,9,2022
3461,LA Rams,Tampa Bay,11/6/2022,Shawn Hochuli,11,108,4,53,7,55,13,9,2022
3462,Tennessee,Kansas City,11/6/2022,Clete Blakeman,18,120,8,51,10,69,24,9,2022
3463,Baltimore,New Orleans,11/7/2022,Brad Rogers,10,71,5,31,5,40,10,9,2022
3464,Atlanta,Carolina,11/10/2022,Adrian Hill,14,126,4,37,10,89,18,10,2022
3465,Seattle,Tampa Bay,11/13/2022,John Hussey,10,86,6,46,4,40,10,10,2022
3466,Minnesota,Buffalo,11/13/2022,Craig Wrolstad,14,128,7,64,7,64,15,10,2022
3467,Detroit,Chicago,11/13/2022,Land Clark,11,101,2,15,9,86,12,10,2022
3468,Jacksonville,Kansas City,11/13/2022,Brad Rogers,5,30,5,30,0,0,6,10,2022
3469,Cleveland,Miami,11/13/2022,Shawn Hochuli,11,95,6,52,5,43,13,10,2022
3470,Houston,N.Y. Giants,11/13/2022,Bill Vinovich,12,64,7,40,5,24,18,10,2022
3471,New Orleans,Pittsburgh,11/13/2022,Carl Cheffers,13,114,10,74,3,40,14,10,2022
3472,Denver,Tennessee,11/13/2022,Scott Novak,17,110,8,50,9,60,19,10,2022
3473,Indianapolis,Las Vegas,11/13/2022,Tra Blake,14,99,4,25,10,74,17,10,2022
3474,Dallas,Green Bay,11/13/2022,Brad Allen,15,123,9,83,6,40,20,10,2022
3475,Arizona,LA Rams,11/13/2022,Clete Blakeman,15,96,10,67,5,29,15,10,2022
3476,LA Chargers,San Francisco,11/13/2022,Shawn Smith,6,57,1,5,5,52,10,10,2022
